id,app_id,imei,iccid,packet_number,data_send_time,date_id,measure,voltage,rssi,network
6506594,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,20,"2021-01-26 10:23:58","2021-01-26 10:03:40",1384,3.64,19,"FDD LTE"
6506595,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,21,"2021-01-26 10:23:58","2021-01-26 10:05:40",1381,3.65,19,"FDD LTE"
6506596,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,22,"2021-01-26 10:23:58","2021-01-26 10:07:40",1333,3.65,19,"FDD LTE"
6506597,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,23,"2021-01-26 10:23:58","2021-01-26 10:09:40",1288,3.65,19,"FDD LTE"
6506598,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,24,"2021-01-26 10:23:58","2021-01-26 10:11:40",1290,3.65,19,"FDD LTE"
6506599,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,25,"2021-01-26 10:23:58","2021-01-26 10:13:40",1291,3.65,19,"FDD LTE"
6506600,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,26,"2021-01-26 10:23:58","2021-01-26 10:15:40",1290,3.65,19,"FDD LTE"
6506601,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,27,"2021-01-26 10:23:58","2021-01-26 10:17:40",1339,3.65,19,"FDD LTE"
6506602,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,28,"2021-01-26 10:23:58","2021-01-26 10:19:40",1288,3.65,19,"FDD LTE"
6506603,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,29,"2021-01-26 10:23:58","2021-01-26 10:21:40",1288,3.65,19,"FDD LTE"
6506604,map16-uu-ultrasonic-live-4G,860548047936296,8942310220000897847F,30,"2021-01-26 10:23:58","2021-01-26 10:23:40",1290,3.65,19,"FDD LTE"
6506605,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,1,"2021-01-26 10:24:40","2021-01-26 09:26:22",2526,3.57,17,"FDD LTE"
6506606,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,2,"2021-01-26 10:24:40","2021-01-26 09:28:22",2504,3.58,17,"FDD LTE"
6506607,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,3,"2021-01-26 10:24:40","2021-01-26 09:30:22",2512,3.58,17,"FDD LTE"
6506608,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,4,"2021-01-26 10:24:40","2021-01-26 09:32:22",2517,3.58,17,"FDD LTE"
6506609,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,5,"2021-01-26 10:24:40","2021-01-26 09:34:22",2519,3.59,17,"FDD LTE"
6506610,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,6,"2021-01-26 10:24:40","2021-01-26 09:36:22",2522,3.59,17,"FDD LTE"
6506611,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,7,"2021-01-26 10:24:40","2021-01-26 09:38:22",2515,3.59,17,"FDD LTE"
6506612,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,8,"2021-01-26 10:24:40","2021-01-26 09:40:22",2517,3.59,17,"FDD LTE"
6506613,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,9,"2021-01-26 10:24:40","2021-01-26 09:42:22",2522,3.6,17,"FDD LTE"
6506614,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,10,"2021-01-26 10:24:40","2021-01-26 09:44:22",2516,3.6,17,"FDD LTE"
6506615,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,11,"2021-01-26 10:24:40","2021-01-26 09:46:22",2526,3.6,17,"FDD LTE"
6506616,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,12,"2021-01-26 10:24:40","2021-01-26 09:48:22",2565,3.6,17,"FDD LTE"
6506617,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,13,"2021-01-26 10:24:40","2021-01-26 09:50:22",2518,3.6,17,"FDD LTE"
6506618,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,14,"2021-01-26 10:24:40","2021-01-26 09:52:22",2518,3.6,17,"FDD LTE"
6506619,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,15,"2021-01-26 10:24:40","2021-01-26 09:54:22",2527,3.6,17,"FDD LTE"
6506620,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,16,"2021-01-26 10:24:40","2021-01-26 09:56:22",2524,3.6,17,"FDD LTE"
6506621,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,17,"2021-01-26 10:24:40","2021-01-26 09:58:22",2523,3.6,17,"FDD LTE"
6506622,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,18,"2021-01-26 10:24:40","2021-01-26 10:00:22",2525,3.6,17,"FDD LTE"
6506623,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,19,"2021-01-26 10:24:40","2021-01-26 10:02:22",2516,3.6,17,"FDD LTE"
6506624,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,20,"2021-01-26 10:24:40","2021-01-26 10:04:22",2517,3.6,17,"FDD LTE"
6506625,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,21,"2021-01-26 10:24:40","2021-01-26 10:06:22",2506,3.6,17,"FDD LTE"
6506626,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,22,"2021-01-26 10:24:40","2021-01-26 10:08:22",2511,3.61,17,"FDD LTE"
6506627,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,23,"2021-01-26 10:24:40","2021-01-26 10:10:22",2513,3.61,17,"FDD LTE"
6506628,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,24,"2021-01-26 10:24:40","2021-01-26 10:12:22",2518,3.61,17,"FDD LTE"
6506629,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,25,"2021-01-26 10:24:40","2021-01-26 10:14:22",2514,3.61,17,"FDD LTE"
6506630,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,26,"2021-01-26 10:24:40","2021-01-26 10:16:22",2515,3.61,17,"FDD LTE"
6506631,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,27,"2021-01-26 10:24:40","2021-01-26 10:18:22",2522,3.61,17,"FDD LTE"
6506632,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,28,"2021-01-26 10:24:40","2021-01-26 10:20:22",2520,3.61,17,"FDD LTE"
6506633,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,29,"2021-01-26 10:24:40","2021-01-26 10:22:22",2524,3.61,17,"FDD LTE"
6506634,map16-uu-ultrasonic-live-4G,860548046638166,8942310220000886741F,30,"2021-01-26 10:24:40","2021-01-26 10:24:22",2524,3.61,17,"FDD LTE"
6506635,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,1,"2021-01-26 10:25:20","2021-01-26 09:27:02",698,3.6,13,"FDD LTE"
6506636,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,2,"2021-01-26 10:25:20","2021-01-26 09:29:02",701,3.61,13,"FDD LTE"
6506637,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,3,"2021-01-26 10:25:20","2021-01-26 09:31:02",699,3.62,13,"FDD LTE"
6506638,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,4,"2021-01-26 10:25:20","2021-01-26 09:33:02",696,3.62,13,"FDD LTE"
6506639,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,5,"2021-01-26 10:25:20","2021-01-26 09:35:02",698,3.62,13,"FDD LTE"
6506640,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,6,"2021-01-26 10:25:20","2021-01-26 09:37:02",699,3.62,13,"FDD LTE"
6506641,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,7,"2021-01-26 10:25:20","2021-01-26 09:39:02",699,3.62,13,"FDD LTE"
6506642,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,8,"2021-01-26 10:25:20","2021-01-26 09:41:02",701,3.62,13,"FDD LTE"
6506643,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,9,"2021-01-26 10:25:20","2021-01-26 09:43:02",699,3.62,13,"FDD LTE"
6506644,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,10,"2021-01-26 10:25:20","2021-01-26 09:45:02",699,3.63,13,"FDD LTE"
6506645,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,11,"2021-01-26 10:25:20","2021-01-26 09:47:02",701,3.63,13,"FDD LTE"
6506646,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,12,"2021-01-26 10:25:20","2021-01-26 09:49:02",701,3.63,13,"FDD LTE"
6506647,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,13,"2021-01-26 10:25:20","2021-01-26 09:51:02",700,3.63,13,"FDD LTE"
6506648,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,14,"2021-01-26 10:25:20","2021-01-26 09:53:02",699,3.63,13,"FDD LTE"
6506649,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,15,"2021-01-26 10:25:20","2021-01-26 09:55:02",702,3.63,13,"FDD LTE"
6506650,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,16,"2021-01-26 10:25:20","2021-01-26 09:57:02",698,3.63,13,"FDD LTE"
6506651,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,17,"2021-01-26 10:25:20","2021-01-26 09:59:02",696,3.64,13,"FDD LTE"
6506652,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,18,"2021-01-26 10:25:20","2021-01-26 10:01:02",699,3.64,13,"FDD LTE"
6506653,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,19,"2021-01-26 10:25:20","2021-01-26 10:03:02",703,3.64,13,"FDD LTE"
6506654,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,20,"2021-01-26 10:25:20","2021-01-26 10:05:02",703,3.64,13,"FDD LTE"
6506655,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,21,"2021-01-26 10:25:20","2021-01-26 10:07:02",699,3.64,13,"FDD LTE"
6506656,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,22,"2021-01-26 10:25:20","2021-01-26 10:09:02",699,3.64,13,"FDD LTE"
6506657,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,23,"2021-01-26 10:25:20","2021-01-26 10:11:02",698,3.64,13,"FDD LTE"
6506658,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,24,"2021-01-26 10:25:20","2021-01-26 10:13:02",699,3.64,13,"FDD LTE"
6506659,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,25,"2021-01-26 10:25:20","2021-01-26 10:15:02",699,3.64,13,"FDD LTE"
6506660,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,26,"2021-01-26 10:25:20","2021-01-26 10:17:02",699,3.64,13,"FDD LTE"
6506661,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,27,"2021-01-26 10:25:20","2021-01-26 10:19:02",699,3.64,13,"FDD LTE"
6506662,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,28,"2021-01-26 10:25:20","2021-01-26 10:21:02",699,3.64,13,"FDD LTE"
6506663,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,29,"2021-01-26 10:25:20","2021-01-26 10:23:02",699,3.64,13,"FDD LTE"
6506664,map16-uu-ultrasonic-live-4G,860548046702129,8942310220000538235F,30,"2021-01-26 10:25:20","2021-01-26 10:25:02",694,3.64,13,"FDD LTE"
6506665,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,1,"2021-01-26 10:25:36","2021-01-26 09:27:18",713,3.56,11,"FDD LTE"
6506666,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,2,"2021-01-26 10:25:36","2021-01-26 09:29:18",705,3.58,11,"FDD LTE"
6506667,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,3,"2021-01-26 10:25:36","2021-01-26 09:31:18",713,3.58,11,"FDD LTE"
6506668,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,4,"2021-01-26 10:25:36","2021-01-26 09:33:18",709,3.58,11,"FDD LTE"
6506669,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,5,"2021-01-26 10:25:36","2021-01-26 09:35:18",705,3.58,11,"FDD LTE"
6506670,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,6,"2021-01-26 10:25:36","2021-01-26 09:37:18",710,3.59,11,"FDD LTE"
6506671,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,7,"2021-01-26 10:25:36","2021-01-26 09:39:18",709,3.59,11,"FDD LTE"
6506672,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,8,"2021-01-26 10:25:36","2021-01-26 09:41:18",712,3.59,11,"FDD LTE"
6506673,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,9,"2021-01-26 10:25:36","2021-01-26 09:43:18",706,3.59,11,"FDD LTE"
6506674,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,10,"2021-01-26 10:25:36","2021-01-26 09:45:18",702,3.6,11,"FDD LTE"
6506675,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,11,"2021-01-26 10:25:36","2021-01-26 09:47:18",710,3.6,11,"FDD LTE"
6506676,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,12,"2021-01-26 10:25:36","2021-01-26 09:49:18",706,3.6,11,"FDD LTE"
6506677,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,13,"2021-01-26 10:25:36","2021-01-26 09:51:18",707,3.6,11,"FDD LTE"
6506678,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,14,"2021-01-26 10:25:36","2021-01-26 09:53:18",708,3.6,11,"FDD LTE"
6506679,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,15,"2021-01-26 10:25:36","2021-01-26 09:55:18",706,3.6,11,"FDD LTE"
6506680,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,16,"2021-01-26 10:25:36","2021-01-26 09:57:18",706,3.6,11,"FDD LTE"
6506681,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,17,"2021-01-26 10:25:36","2021-01-26 09:59:18",702,3.6,11,"FDD LTE"
6506682,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,18,"2021-01-26 10:25:36","2021-01-26 10:01:18",708,3.6,11,"FDD LTE"
6506683,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,19,"2021-01-26 10:25:36","2021-01-26 10:03:18",705,3.6,11,"FDD LTE"
6506684,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,20,"2021-01-26 10:25:36","2021-01-26 10:05:18",706,3.6,11,"FDD LTE"
6506685,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,21,"2021-01-26 10:25:36","2021-01-26 10:07:18",706,3.6,11,"FDD LTE"
6506686,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,22,"2021-01-26 10:25:36","2021-01-26 10:09:18",706,3.6,11,"FDD LTE"
6506687,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,23,"2021-01-26 10:25:36","2021-01-26 10:11:18",708,3.6,11,"FDD LTE"
6506688,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,24,"2021-01-26 10:25:36","2021-01-26 10:13:18",700,3.6,11,"FDD LTE"
6506689,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,25,"2021-01-26 10:25:36","2021-01-26 10:15:18",698,3.6,11,"FDD LTE"
6506690,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,26,"2021-01-26 10:25:36","2021-01-26 10:17:18",707,3.6,11,"FDD LTE"
6506691,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,27,"2021-01-26 10:25:36","2021-01-26 10:19:18",710,3.61,11,"FDD LTE"
6506692,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,28,"2021-01-26 10:25:36","2021-01-26 10:21:18",705,3.61,11,"FDD LTE"
6506693,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,29,"2021-01-26 10:25:36","2021-01-26 10:23:18",700,3.61,11,"FDD LTE"
6506694,map16-uu-ultrasonic-live-4G,860548047917064,8942310220000897730F,30,"2021-01-26 10:25:36","2021-01-26 10:25:18",702,3.61,11,"FDD LTE"
6506695,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,1,"2021-01-26 10:25:43","2021-01-26 09:27:25",2444,3.58,5,GSME+TE
6506696,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,2,"2021-01-26 10:25:43","2021-01-26 09:29:25",2457,3.59,5,GSME+TE
6506697,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,3,"2021-01-26 10:25:43","2021-01-26 09:31:25",301,3.6,5,GSME+TE
6506698,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,4,"2021-01-26 10:25:43","2021-01-26 09:33:25",301,3.6,5,GSME+TE
6506699,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,5,"2021-01-26 10:25:43","2021-01-26 09:35:25",301,3.6,5,GSME+TE
6506700,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,6,"2021-01-26 10:25:43","2021-01-26 09:37:25",4963,3.6,5,GSME+TE
6506701,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,7,"2021-01-26 10:25:43","2021-01-26 09:39:25",4964,3.6,5,GSME+TE
6506702,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,8,"2021-01-26 10:25:43","2021-01-26 09:41:25",301,3.6,5,GSME+TE
6506703,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,9,"2021-01-26 10:25:43","2021-01-26 09:43:25",4963,3.61,5,GSME+TE
6506704,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,10,"2021-01-26 10:25:43","2021-01-26 09:45:25",302,3.61,5,GSME+TE
6506705,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,11,"2021-01-26 10:25:43","2021-01-26 09:47:25",2463,3.61,5,GSME+TE
6506706,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,12,"2021-01-26 10:25:43","2021-01-26 09:49:25",302,3.61,5,GSME+TE
6506707,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,13,"2021-01-26 10:25:43","2021-01-26 09:51:25",302,3.61,5,GSME+TE
6506708,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,14,"2021-01-26 10:25:43","2021-01-26 09:53:25",3714,3.61,5,GSME+TE
6506709,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,15,"2021-01-26 10:25:43","2021-01-26 09:55:25",302,3.62,5,GSME+TE
6506710,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,16,"2021-01-26 10:25:43","2021-01-26 09:57:25",302,3.62,5,GSME+TE
6506711,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,17,"2021-01-26 10:25:43","2021-01-26 09:59:25",301,3.62,5,GSME+TE
6506712,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,18,"2021-01-26 10:25:43","2021-01-26 10:01:25",301,3.62,5,GSME+TE
6506713,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,19,"2021-01-26 10:25:43","2021-01-26 10:03:25",4965,3.62,5,GSME+TE
6506714,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,20,"2021-01-26 10:25:43","2021-01-26 10:05:25",302,3.62,5,GSME+TE
6506715,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,21,"2021-01-26 10:25:43","2021-01-26 10:07:25",2463,3.62,5,GSME+TE
6506716,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,22,"2021-01-26 10:25:43","2021-01-26 10:09:25",4965,3.62,5,GSME+TE
6506717,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,23,"2021-01-26 10:25:43","2021-01-26 10:11:25",4964,3.62,5,GSME+TE
6506718,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,24,"2021-01-26 10:25:43","2021-01-26 10:13:25",4964,3.62,5,GSME+TE
6506719,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,25,"2021-01-26 10:25:43","2021-01-26 10:15:25",2461,3.62,5,GSME+TE
6506720,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,26,"2021-01-26 10:25:43","2021-01-26 10:17:25",2443,3.62,5,GSME+TE
6506721,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,27,"2021-01-26 10:25:43","2021-01-26 10:19:25",302,3.62,5,GSME+TE
6506722,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,28,"2021-01-26 10:25:43","2021-01-26 10:21:25",302,3.62,5,GSME+TE
6506723,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,29,"2021-01-26 10:25:43","2021-01-26 10:23:25",301,3.62,5,GSME+TE
6506724,map16-uu-ultrasonic-live-4G,860548046702400,8942310220000897912F,30,"2021-01-26 10:25:43","2021-01-26 10:25:25",2457,3.62,5,GSME+TE
6506725,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,1,"2021-01-26 10:27:04","2021-01-26 09:28:46",1766,3.58,21,"FDD LTE"
6506726,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,2,"2021-01-26 10:27:04","2021-01-26 09:30:46",1768,3.59,21,"FDD LTE"
6506727,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,3,"2021-01-26 10:27:04","2021-01-26 09:32:46",1765,3.6,21,"FDD LTE"
6506728,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,4,"2021-01-26 10:27:04","2021-01-26 09:34:46",1766,3.6,21,"FDD LTE"
6506729,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,5,"2021-01-26 10:27:04","2021-01-26 09:36:46",1760,3.6,21,"FDD LTE"
6506730,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,6,"2021-01-26 10:27:04","2021-01-26 09:38:46",1760,3.6,21,"FDD LTE"
6506731,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,7,"2021-01-26 10:27:04","2021-01-26 09:40:46",1765,3.6,21,"FDD LTE"
6506732,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,8,"2021-01-26 10:27:04","2021-01-26 09:42:46",1766,3.61,21,"FDD LTE"
6506733,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,9,"2021-01-26 10:27:04","2021-01-26 09:44:46",1761,3.61,21,"FDD LTE"
6506734,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,10,"2021-01-26 10:27:04","2021-01-26 09:46:46",1765,3.61,21,"FDD LTE"
6506735,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,11,"2021-01-26 10:27:04","2021-01-26 09:48:46",1764,3.61,21,"FDD LTE"
6506736,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,12,"2021-01-26 10:27:04","2021-01-26 09:50:46",1765,3.62,21,"FDD LTE"
6506737,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,13,"2021-01-26 10:27:04","2021-01-26 09:52:46",1763,3.62,21,"FDD LTE"
6506738,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,14,"2021-01-26 10:27:04","2021-01-26 09:54:46",1761,3.62,21,"FDD LTE"
6506739,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,15,"2021-01-26 10:27:04","2021-01-26 09:56:46",1765,3.62,21,"FDD LTE"
6506740,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,16,"2021-01-26 10:27:04","2021-01-26 09:58:46",1764,3.62,21,"FDD LTE"
6506741,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,17,"2021-01-26 10:27:04","2021-01-26 10:00:46",1767,3.62,21,"FDD LTE"
6506742,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,18,"2021-01-26 10:27:04","2021-01-26 10:02:46",1763,3.62,21,"FDD LTE"
6506743,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,19,"2021-01-26 10:27:04","2021-01-26 10:04:46",1765,3.62,21,"FDD LTE"
6506744,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,20,"2021-01-26 10:27:04","2021-01-26 10:06:46",1765,3.62,21,"FDD LTE"
6506745,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,21,"2021-01-26 10:27:04","2021-01-26 10:08:46",1766,3.63,21,"FDD LTE"
6506746,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,22,"2021-01-26 10:27:04","2021-01-26 10:10:46",1766,3.63,21,"FDD LTE"
6506747,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,23,"2021-01-26 10:27:04","2021-01-26 10:12:46",1765,3.63,21,"FDD LTE"
6506748,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,24,"2021-01-26 10:27:04","2021-01-26 10:14:46",1763,3.63,21,"FDD LTE"
6506749,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,25,"2021-01-26 10:27:04","2021-01-26 10:16:46",1761,3.63,21,"FDD LTE"
6506750,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,26,"2021-01-26 10:27:04","2021-01-26 10:18:46",1765,3.63,21,"FDD LTE"
6506751,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,27,"2021-01-26 10:27:04","2021-01-26 10:20:46",1763,3.64,21,"FDD LTE"
6506752,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,28,"2021-01-26 10:27:04","2021-01-26 10:22:46",1767,3.64,21,"FDD LTE"
6506753,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,29,"2021-01-26 10:27:04","2021-01-26 10:24:46",1763,3.64,21,"FDD LTE"
6506754,map16-uu-ultrasonic-live-4G,860548047916892,8942310220000886469F,30,"2021-01-26 10:27:04","2021-01-26 10:26:46",1767,3.64,21,"FDD LTE"
6506755,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,1,"2021-01-26 10:27:08","2021-01-26 09:28:50",3999,3.58,15,"FDD LTE"
6506756,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,2,"2021-01-26 10:27:08","2021-01-26 09:30:50",3993,3.58,15,"FDD LTE"
6506757,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,3,"2021-01-26 10:27:08","2021-01-26 09:32:50",3988,3.59,15,"FDD LTE"
6506758,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,4,"2021-01-26 10:27:08","2021-01-26 09:34:50",3994,3.6,15,"FDD LTE"
6506759,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,5,"2021-01-26 10:27:08","2021-01-26 09:36:50",3988,3.6,15,"FDD LTE"
6506760,map16-uu-ultrasonic-live-4G,860548047917221,8942310220000886725F,6,"2021-01-26 10:27:08","2021-01-26 09:38:50",3990,3.6,15,"FDD LTE"
